[0.00, 32.26, 93948.56, 254.98, 4.41, 1.53, -7.22, 2230524.00, 0.34, 0.04, -5.85, 50.336876, 19.532360, 318.30]
[0.00, 32.26, 93948.56, 254.98, 5.81, 2.40, -8.10, 2230561.00, 0.34, 0.03, -5.80, 50.336876, 19.532360, 318.30]
[0.00, 32.26, 93399.81, 305.48, 5.13, 1.59, -8.51, 2230598.00, 0.36, -0.05, -5.65, 50.336876, 19.532360, 318.30]
[0.00, 32.16, 93384.30, 305.48, 5.51, 0.49, -8.31, 2230635.00, 0.39, -0.08, -5.81, 50.336876, 19.532360, 318.30]
[0.00, 32.16, 93384.30, 305.48, 4.46, 1.63, -7.16, 2230672.00, 0.36, -0.05, -5.85, 50.336876, 19.532360, 318.30]
[0.00, 32.16, 93384.30, 305.48, 5.07, 0.00, -7.18, 2230720.00, 0.43, -0.06, -5.96, 50.336876, 19.532360, 318.30]
[0.00, 32.16, 93384.30, 305.48, 5.10, -0.23, -7.14, 2230758.00, 0.46, -0.12, -5.81, 50.336876, 19.532360, 318.30]
[0.00, 32.16, 93384.30, 305.48, 3.87, -1.54, -7.33, 2230795.00, 0.41, -0.14, -5.74, 50.336876, 19.532360, 318.30]
[0.00, 32.16, 93384.30, 305.48, 4.56, -3.15, -7.29, 2230833.00, 0.27, -0.12, -5.67, 50.336876, 19.532360, 318.30]
[0.00, 32.16, 93384.30, 305.48, 3.42, -0.90, -7.32, 2230873.00, 0.21, -0.19, -5.69, 50.336876, 19.532360, 318.30]
[0.00, 32.16, 93384.30, 305.48, 2.74, -0.85, -7.27, 2230911.00, 0.24, -0.18, -5.54, 50.336876, 19.532360, 318.30]
[0.00, 32.16, 93384.30, 305.48, 3.11, -0.92, -7.16, 2230948.00, 0.26, -0.20, -5.32, 50.336876, 19.532360, 318.30]
[0.00, 32.16, 93384.30, 305.48, 3.03, -2.31, -7.50, 2230986.00, 0.29, -0.18, -5.47, 50.336876, 19.532360, 318.30]
[0.00, 32.16, 93384.30, 305.48, 2.54, -2.29, -7.56, 2231023.00, 0.28, -0.15, -5.62, 50.336876, 19.532360, 318.30]
[0.00, 32.16, 93384.30, 305.48, 2.95, -2.45, -7.06, 2231064.00, 0.25, -0.08, -5.72, 50.336876, 19.532360, 318.30]
[0.00, 32.16, 93384.30, 305.48, 2.96, -1.65, -7.47, 2231103.00, 0.18, -0.08, -5.61, 50.336876, 19.532360, 318.30]
[0.00, 32.06, 92789.39, 358.99, 2.93, 0.01, -7.44, 2231140.00, 0.16, -0.10, -5.44, 50.336876, 19.532360, 318.30]
[0.00, 32.06, 92789.39, 358.99, 3.56, -0.47, -7.66, 2231178.00, 0.24, -0.08, -5.45, 50.336876, 19.532360, 318.30]
[0.00, 32.06, 92789.39, 358.99, 3.01, -0.87, -7.52, 2231218.00, 0.25, -0.09, -5.21, 50.336876, 19.532360, 318.30]
[0.00, 32.06, 92789.39, 358.99, 4.05, -2.99, -7.39, 2231255.00, 0.26, -0.08, -5.33, 50.336876, 19.532360, 318.30]
